#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-02-04T22:56:07 [V7.296]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	version=7.296	
#INFO	-ref=VIZ63dee04aa90d1	
#INFO	-out.max=unlimited	
#INFO	queryParameters=15	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/MNRAS/506/150&tab:{J/MNRAS/506/150/stars}&key:source=J/MNRAS/506/150/stars&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/MNRAS/506/150/stars
#-order=I
#-out=GALAH
#-out=Flagsp
#Flagsp=32
#-out=Teff
#-out=logg
#-out=[Fe/H]
#

#RESOURCE=yCat_75060150
#Name: J/MNRAS/506/150
#Title: The GALAH+ Survey DR3 (Buder+, 2021)
#Coosys	H_2015.500:	ICRS
#Table	J_MNRAS_506_150_stars:
#Name: J/MNRAS/506/150/stars
#Title: GALAH DR3 main all stars
#Column	GALAH	(I15)	GALAH identifier (sobject_id)	[ucd=meta.id;meta.main]
#Column	Flagsp	(I4)	Stellar parameter quality flag (flag_sp) (1)	[ucd=meta.code]
#Column	Teff	(F7.2)	? Spectroscopic effective temperature (used for fitting) (teff)	[ucd=phys.temperature.effective]
#Column	logg	(F9.6)	? Surface gravity (not fitted via spectra if wg4_pipeline not free) (logg)	[ucd=phys.gravity]
#Column	[Fe/H]	(F9.6)	? Fe atomic abundance from Fe lines (final, 1D-NLTE) (fe_h)	[ucd=phys.abund.Fe]
GALAH;Flagsp;Teff;logg;[Fe/H]
170220002101054;  32;5249.88; 4.088306;-0.009936
170220002101085;  32;6376.30; 3.924430;-0.916852
170220002101248;  32;6098.53; 3.763647;-0.117469
170220002101349;  32;6473.54; 3.917007;-0.441731
170220002601024;  32;5345.43; 4.173123;-1.051436
170220002601264;  32;6095.60; 3.770105;-0.514134
170220002601306;  32;5378.51; 4.157096;-0.158948
170220003101091;  32;5654.18; 4.116388;-0.625896
170220003101104;  32;5663.34; 4.005224;-0.807000
170220003101187;  32;5936.20; 3.330077;-0.338219
170220003101306;  32;6110.07; 3.964599;-0.527735
170220003101332;  32;5926.15; 3.884659;-0.073930
170220004101161;  32;5504.53; 4.114868;-0.438895
170220004101242;  32;5684.05; 4.187347;-0.645402
170220004601165;  32;6547.88; 3.874237;-0.777539
170220004601188;  32;5429.36; 4.117739; 0.124756
170220004601249;  32;6242.36; 3.900480;-0.127978
170220004601364;  32;5617.85; 4.004129; 0.205420
170220005101177;  32;5757.42; 3.801955; 0.128241
170220005101337;  32;5533.43; 3.988227; 0.160099
170312001601018;  32;5587.20; 3.707385;-0.359851
170312001601044;  32;5160.28; 3.688121;-0.331986
170312001601120;  32;6290.42; 3.826785;-0.936479
170312001601156;  32;6293.17; 3.704823;-0.626040
170312001601218;  32;5631.72; 4.108173;-0.838656
170312001601221;  32;5622.00; 4.027936;-0.297660
170312001601275;  32;5796.26; 4.083112;-0.313065
170313001601095;  32;6395.61; 3.762715;-0.618342
170313001601133;  32;6124.49; 3.723418;-0.465333
170313001601172;  32;6124.22; 3.904683;-0.489184
170313001601303;  32;5918.29; 4.141597;-0.479959
170314001601107;  32;5939.85; 3.960533;-0.583040
170314001601245;  32;5997.41; 3.879198;-0.976968
170314001601329;  32;5874.30; 4.092809;-0.454838
170314001601334;  32;6073.77; 4.024096;-0.261536
170314002201137;  32;5984.82; 3.790174;-0.158748
170314002201149;  32;6393.43; 3.653568;-0.438235
170314002201187;  32;6289.43; 3.967736;-1.068388
170314002201224;  32;5566.29; 4.161332;-0.151679
170314002201240;  32;6359.95; 3.626004;-0.512551
170314002201274;  32;5867.64; 3.787509;-0.085467
170314002201296;  32;6473.24; 3.666450;-0.638694
170403001601091;  32;5656.29; 4.050080;-0.433759
170403001601097;  32;5880.81; 4.082462;-0.434474
170403001601156;  32;5634.08; 4.022782;-0.346154
170403001601314;  32;5610.90; 3.764216;-0.311789
170403002201037;  32;5739.86; 3.720523; 0.190562
170403002201312;  32;5560.57; 4.084574;-0.573460
170404001601091;  32;4724.25; 4.091125;-1.007363
170404001601094;  32;5755.47; 3.973599;-0.849887
170404001601127;  32;5513.40; 3.880865;-0.655867
170404001601178;  32;6124.81; 3.703581;-1.105285
170404001601214;  32;4912.50; 3.162521;-0.789074
170404001601220;  32;6333.82; 3.778470;-0.679700
170404001601272;  32;5816.80; 3.399139;-0.296341
170404001601295;  32;5873.50; 3.936620;-0.486779
170404002101044;  32;6098.32; 3.891354;-0.345985
170404002101068;  32;5883.30; 3.808808;-0.416091
170404002101123;  32;5608.74; 4.158034;-0.304959
170404002101175;  32;6046.29; 3.882269;-0.183615
170404002101184;  32;5742.66; 4.166284; 0.380440
170404002101224;  32;5405.03; 4.168213;-0.078668
170404002101331;  32;5475.67; 4.139877; 0.075045
170404002101384;  32;5525.03; 4.114326; 0.083539
170404002601175;  32;5542.01; 4.193735; 0.124862
170404003101124;  32;5163.45; 4.092649; 0.228489
170404003601206;  32;6074.08; 3.998363;-0.458389
170404003601393;  32;6483.23; 3.529490;-0.795703
170406001601124;  32;6043.75; 4.116635;-0.576120
170407002101155;  32;6304.97; 3.893679;-0.952985
170407002101222;  32;6013.67; 3.621364;-0.689644
170407002101281;  32;5481.52; 4.037683; 0.212391
170407002101338;  32;5785.17; 3.943496;-0.344871
170407002601118;  32;6066.55; 3.965954;-0.308831
170407002601294;  32;5963.21; 3.946406;-0.498104
170407002601331;  32;5836.83; 3.652974;-0.108259
170407002601342;  32;5670.37; 4.183481;-0.417484
170407002601361;  32;6004.46; 4.311653;-0.251609
170407003101030;  32;5909.18; 4.026820;-0.208258
170407003101064;  32;5436.25; 4.128280;-0.068327
170407003101117;  32;5881.10; 3.999521;-0.562558
170407003101167;  32;5972.10; 3.950189;-0.360492
170407003101192;  32;6245.31; 3.991132;-0.246107
170407004101005;  32;6018.82; 4.032940;-0.978754
170407004101192;  32;5941.10; 3.938720;-0.486990
170407004101261;  32;5735.86; 3.754524;-0.209397
170407004601147;  32;5871.14; 4.069469;-0.737544
170407005201037;  32;5489.72; 3.958812;-0.257215
170407005201191;  32;5519.63; 4.036717;-0.299355
170407005701105;  32;5632.21; 4.062104;-0.279604
170407005701121;  32;5946.49; 3.912231;-0.548481
170407005701209;  32;6261.33; 3.909510;-0.458812
170407005701243;  32;5801.32; 3.783925;-0.076340
170407005701268;  32;5976.17; 3.622186;-0.272039
170407005701330;  32;5903.00; 4.084687;-0.312277
170407005701349;  32;6072.61; 3.967745;-0.428926
170408003501232;  32;5935.09; 4.048584;-0.396189
170408003501283;  32;5348.03; 3.361714;-0.820345
170408004001065;  32;6209.38; 3.706855;-0.512213
170408004001093;  32;5715.94; 3.966682;-0.112938
170408004001173;  32;6275.08; 4.043034;-0.508914
170408004001231;  32;6118.38; 4.021865;-0.274606
170408004001265;  32;5924.35; 3.770106;-0.329670
170408004001321;  32;6273.84; 3.838596;-0.590237
170408004001328;  32;5983.54; 4.055321;-0.741356
170408004501036;  32;5858.82; 3.891190;-0.603341
170408004501106;  32;6000.66; 3.861868;-0.903212
170408004501275;  32;5869.45; 4.104440;-0.390440
170408005001031;  32;6177.11; 3.823381;-0.206467
170408005001042;  32;6198.77; 3.975580;-0.455047
170408005501128;  32;5990.38; 3.980898;-0.385735
170408005501145;  32;5639.87; 3.732044;-0.542634
170408005501173;  32;5448.44; 4.053883;-0.295456
170408005501281;  32;5348.46; 3.590521; 0.079832
170408005501368;  32;5792.28; 3.943271;-0.155232
170408005501392;  32;6454.61; 3.829026;-0.741832
170408006001022;  32;5692.53; 3.948914;-0.415531
170408006001031;  32;6097.02; 3.971941;-0.636728
170408006001126;  32;5935.85; 4.081474;-0.298859
170408006001172;  32;5679.05; 3.840915;-0.710167
170408006001230;  32;6006.75; 4.026372;-0.413502
170408006001376;  32;6252.92; 3.945944;-0.257646
170409002601105;  32;5888.45; 4.193131;-0.456525
170409002601154;  32;5971.32; 3.848166;-0.573217
170409002601212;  32;5790.10; 3.966745;-0.334745
170409003201075;  32;6292.59; 3.833754;-0.595417
170409003201186;  32;6099.12; 4.094522;-0.316486
170409003201295;  32;5386.46; 4.104372;-0.187362
170409003801245;  32;5757.57; 3.740519;-0.686575
170410002101197;  32;4977.21; 2.858869;-0.575174
170410002101210;  32;6150.00; 3.936616;-1.148638
170410002101378;  32;6335.50; 3.736227;-0.381513
170410002701067;  32;5727.15; 4.105309;-0.486270
170410002701167;  32;6176.80; 4.001366;-0.481339
170410002701226;  32;5552.36; 4.116756;-0.696210
170410002701332;  32;5514.40; 4.167345;-0.170634
170410002701346;  32;5466.57; 4.104338;-0.113106
170410003301029;  32;5839.84; 4.051607;-0.125700
170410003301035;  32;6568.06; 3.852217;-0.552570
170410003301068;  32;5734.62; 3.966681;-0.376847
170410003301165;  32;6350.85; 4.022785;-0.632894
170410003301177;  32;5695.73; 3.666005;-0.542178
170410003301365;  32;5811.49; 4.261051;-0.416267
170410003901119;  32;5563.82; 4.216554;-0.278603
170410003901151;  32;5991.67; 4.032368;-0.312584
170410003901279;  32;5950.62; 4.064266;-0.542778
170410003901348;  32;6476.15; 3.904375;-0.747710
170410004501029;  32;5525.24; 4.134457; 0.169125
170410004501033;  32;6243.60; 3.803557;-0.756220
170410004501037;  32;5635.16; 3.997243; 0.090745
170410004501393;  32;5786.29; 3.888230;-0.592702
170411001601020;  32;5833.91; 3.881677;-0.511290
170411001601072;  32;5853.24; 4.125477;-0.109103
170411001601081;  32;6061.42; 3.836335;-0.431525
170411001601166;  32;6361.67; 3.815446;-0.570016
170411001601193;  32;6556.92; 3.997931;-0.511570
170411001601209;  32;6304.40; 4.083932;-0.741955
170411001601281;  32;5401.21; 3.361985;-0.737034
170411001601305;  32;6385.31; 3.796456;-1.232749
170411002101131;  32;5709.99; 4.065191;-1.046588
170411002101339;  32;5952.18; 4.071929;-0.012871
170411002101341;  32;6579.02; 3.965611;-0.760721
170411002101369;  32;5592.60; 4.204835; 0.112414
170411002101398;  32;6339.36; 3.808902;-0.920691
170411002601170;  32;6270.77; 3.956236;-0.155439
170411002601180;  32;5657.19; 3.746764;-0.314394
170411002601381;  32;5933.96; 4.035027;-0.349467
170411003101029;  32;5704.82; 4.004067;-0.451467
170411003101127;  32;5708.09; 4.088584;-0.270470
170411003101307;  32;6305.99; 4.028304;-0.603186
170411003101310;  32;6031.90; 3.933518;-0.331110
170411003101323;  32;5677.08; 4.082121;-0.897367
170411003601095;  32;5450.11; 4.094732; 0.105211
170411003601102;  32;5741.62; 3.820647;-0.379520
170411004101173;  32;5957.23; 3.447315;-0.544072
170411004101271;  32;5878.62; 4.187585;-0.346786
170411004101397;  32;6023.38; 4.129317;-0.336075
170411004601005;  32;5889.74; 3.618633;-0.710023
170411004601167;  32;6165.26; 3.720723;-0.590194
170411004601285;  32;5915.82; 4.076910;-0.290782
170411004601315;  32;5796.99; 3.991074;-0.503497
170411004601329;  32;5980.53; 3.978941;-0.079810
170411004601368;  32;5828.14; 3.680314;-0.847298
170411004601382;  32;5657.20; 4.090338;-0.082886
170411004601387;  32;5950.32; 3.809163;-0.530005
170411005101044;  32;6378.11; 3.748208;-0.217088
170411005101065;  32;6527.14; 3.758074;-0.505516
170411005101095;  32;6227.53; 3.847224;-0.579214
170411005101113;  32;6271.01; 3.809481;-0.544653
170411005101266;  32;5040.82; 2.509618;-0.181170
170412002401179;  32;5831.41; 3.907469;-0.466002
170412002401207;  32;5712.48; 4.031430;-0.361560
170412002401274;  32;6559.82; 3.806526;-0.664392
170412002401322;  32;5566.57; 4.086839;-0.288488
170412002401338;  32;6069.57; 3.805915;-0.650671
170412002401356;  32;6053.04; 3.684104;-0.286519
170412002901030;  32;5712.58; 4.035456;-0.727598
170412002901140;  32;5783.95; 3.962156;-0.287849
170412002901146;  32;5970.18; 3.788368;-0.690984
170412002901152;  32;6079.75; 3.886433;-0.444258
170412002901185;  32;5962.07; 4.167730;-0.403657
170412002901202;  32;5240.59; 4.118374;-0.042282
170412003401031;  32;5062.28; 3.407636;-0.277404
170412003401292;  32;5969.90; 4.075386;-0.689754
170412004401032;  32;6014.10; 4.088634;-0.836401
170412004401171;  32;6068.54; 3.904729;-0.459928
170412004401220;  32;5643.61; 3.882993;-0.895022
170412004401290;  32;6184.63; 4.017365;-0.050023
170412004401351;  32;5268.57; 3.575276;-0.917248
170413002101127;  32;5712.13; 4.041661;-0.786958
170413002101131;  32;5534.59; 3.885455;-0.751800
170413002101162;  32;5674.81; 3.869798;-0.336191
170413002101210;  32;6306.37; 4.087943;-0.282702
170413002101220;  32;6032.16; 3.781367;-0.641873
170413002101271;  32;6301.74; 3.885598;-0.469301
170413002101337;  32;6014.73; 4.154016;-0.125186
170413002101375;  32;6007.32; 3.911790;-0.407073
170413002601027;  32;6296.58; 3.933127;-0.649824
170413002601063;  32;6039.38; 3.958770;-0.645841
170413002601147;  32;5510.14; 3.815124;-0.798329
170413002601185;  32;6314.29; 4.040801;-0.666972
170413002601309;  32;5547.80; 3.847175; 0.063981
170413003101008;  32;5405.97; 4.205827;-0.024012
170413003101198;  32;6033.66; 3.769265;-0.641732
170413003101316;  32;5819.50; 3.763082;-0.166248
170413003101348;  32;5728.66; 3.960085;-0.378820
170413003601155;  32;6202.24; 4.261626;-0.439802
170413004101111;  32;6366.15; 3.971267;-0.607611
170413004101144;  32;6000.79; 3.790113;-0.459082
170413004101292;  32;6043.53; 4.156262;-0.395147
170413004101349;  32;5425.43; 4.244452;-0.028925
170413004601067;  32;5889.26; 3.825599;-0.261408
170413004601333;  32;6166.11; 4.158225;-0.230342
170413005101112;  32;6399.63; 3.582255;-0.608885
170413005101196;  32;6051.20; 4.007429;-0.430733
170413005101254;  32;6258.65; 3.981979;-1.083683
170413005101364;  32;6008.35; 3.966350;-0.184111
170413005601007;  32;5858.75; 3.941273;-0.458514
170413005601010;  32;5642.11; 3.921135;-0.149613
170413005601048;  32;5211.01; 3.641512;-0.372112
170413005601071;  32;5362.90; 3.712914;-0.347507
170413005601073;  32;5743.81; 3.840615;-0.417978
170413005601348;  32;5737.44; 4.038449;-0.174422
170413006101059;  32;5820.37; 3.913275;-0.624901
170413006101167;  32;6625.06; 3.628205;-0.326755
170413006101221;  32;6257.83; 3.607526;-0.512535
170413006101351;  32;5479.08; 2.552432; 0.050565
170414002101019;  32;5648.02; 3.795206;-0.312525
170414002101025;  32;5962.48; 4.066761;-0.067761
170414002101039;  32;5756.91; 4.096632;-0.611816
170414002101087;  32;5799.52; 4.084851;-0.386977
170414002101141;  32;5854.47; 3.943753;-0.571868
170414002101176;  32;5949.80; 3.938652;-0.174058
170414002101193;  32;6094.90; 4.006968;-0.277148
170414002101203;  32;5749.42; 3.767022;-0.413108
170414002101351;  32;6458.65; 3.594100;-0.570968
170414002101361;  32;5778.14; 4.070136;-0.568295
170414002601036;  32;5538.06; 3.989283;-0.602985
170414002601038;  32;5599.32; 4.183926;-0.559945
170414002601098;  32;6159.04; 3.906366;-0.918556
170414002601228;  32;5841.38; 3.796701;-0.474263
170414002601248;  32;5754.03; 4.022284;-0.292843
170414002601318;  32;5975.55; 3.883774;-0.488340
170414002601342;  32;5437.14; 4.262966;-0.071560
170414003101024;  32;5356.07; 4.231007; 0.032536
170414003101193;  32;6080.44; 3.726647;-0.752109
170414003101219;  32;6040.98; 3.906164;-0.537937
170414003101292;  32;5527.67; 4.080762;-0.289595
170414003101367;  32;5543.16; 4.012309;-0.295013
170414003101376;  32;5628.80; 3.656719;-1.262943
170414003101381;  32;5919.21; 3.984171;-0.275511
170414003601099;  32;5476.18; 4.182019;-0.042259
170414003601104;  32;6216.84; 3.697138;-0.780748
170414003601123;  32;5432.13; 3.650200;-1.250430
170414003601147;  32;5495.00; 4.068850;-0.002801
170414003601321;  32;5521.49; 4.265518;-0.174742
170414004101026;  32;5557.52; 3.154724;-0.684466
170414004101029;  32;5221.48; 4.089525;-0.196761
170414004101083;  32;5603.72; 4.271953;-0.324804
170414004101108;  32;5687.21; 4.063197;-0.806978
170414004101263;  32;6427.06; 3.980157;-0.932072
170414004601166;  32;5774.62; 4.070315;-0.611031
170414004601189;  32;5615.08; 3.874498;-0.264728
170414004601265;  32;5853.53; 4.008357;-0.160828
170414004601288;  32;5473.10; 4.197031;-0.272598
170414004601336;  32;6253.43; 3.814554;-0.366690
170414004601380;  32;5658.42; 3.845793;-0.153314
170414004601389;  32;6182.33; 3.721160;-0.123154
170414005101025;  32;5766.25; 3.959595;-0.470891
170414005101060;  32;6288.75; 3.941740;-0.679962
170414005101193;  32;5867.80; 3.844500;-0.118764
170414005101366;  32;6027.92; 3.857834;-0.477173
170414005601025;  32;5519.51; 4.003669;-0.272654
170414005601081;  32;5003.48; 3.324086;-0.789883
170414005601109;  32;5586.17; 4.016175; 0.321889
170414005601304;  32;5609.19; 4.127752; 0.145036
170414005601357;  32;6064.92; 4.082349;-0.373675
170415002001313;  32;5883.67; 4.124571;-0.719963
170415002001347;  32;6506.10; 3.972218;-0.700061
170415002501097;  32;6267.93; 3.458653;-0.852509
170415002501260;  32;5732.08; 3.607841;-0.247569
170415003101052;  32;5628.74; 3.990710;-0.481687
170415003101176;  32;6448.75; 3.828520;-0.997969
170415003101232;  32;5564.87; 3.537777;-0.678658
170415003101345;  32;6439.74; 3.847521;-0.698575
170415003101360;  32;6030.68; 4.011433;-0.286340
170415003601038;  32;5958.88; 4.056211;-1.264092
170415003601119;  32;4986.27; 3.325781;-0.397913
170415003601130;  32;5944.80; 3.988496;-0.242113
170415003601255;  32;6142.05; 3.970089;-0.873105
170415003601320;  32;6042.17; 4.046751;-0.559062
170415004101044;  32;5874.16; 4.089052;-0.303356
170415004101071;  32;6329.22; 3.833008;-0.458141
170415004101077;  32;5683.14; 3.653132;-0.446359
170415004101119;  32;5513.72; 4.007333;-0.325734
170415004101184;  32;5713.11; 3.898938;-0.371985
170415004101395;  32;5731.11; 4.030223;-0.581977
170416002701032;  32;5886.29; 3.843148;-0.577358
170416003301003;  32;5718.87; 3.963470;-0.475586
170416003301179;  32;6086.44; 3.859098;-0.615792
170416003301229;  32;5562.33; 3.792258; 0.121298
170416003301339;  32;6413.68; 3.898293;-0.596775
170416003801016;  32;5731.85; 3.689693;-0.675484
170416004301011;  32;6046.86; 3.610704;-0.441467
170416004301061;  32;5729.01; 3.691660;-0.666789
170416004301180;  32;5705.08; 3.949122;-0.316348
170416004301198;  32;5991.42; 3.893707;-0.904160
170416004301214;  32;5903.90; 4.077299;-0.187996
170416004301372;  32;5513.72; 4.193732;-0.277846
170416004801158;  32;5477.85; 4.003977;-0.070687
170416004801170;  32;6048.79; 3.791379;-0.694341
170416005301037;  32;5692.19; 4.225307;-0.455784
170416005301047;  32;6306.59; 3.812208;-0.432903
170416005301362;  32;6264.45; 3.778187;-0.604844
170416005801003;  32;6102.98; 3.518135;-0.572013
170416005801142;  32;6504.33; 3.956695;-0.590325
170416005801147;  32;5744.68; 3.888694;-0.157323
170416005801152;  32;6194.09; 4.132678;-0.307750
170416005801363;  32;5751.18; 4.089350;-0.354212
170417002601099;  32;6872.69; 3.877513;-0.784343
170417003201002;  32;6540.35; 3.739935;-1.534070
170417003201244;  32;6145.27; 4.038637;-0.619330
170417003201365;  32;5909.32; 4.121369;-0.524007
170417004001013;  32;6043.24; 3.922846;-0.544122
170417004001167;  32;5931.57; 3.937032;-0.095188
170417004001318;  32;5969.00; 3.856644;-0.208107
170417004001328;  32;6160.25; 3.964587;-0.679076
170417004001342;  32;5556.62; 3.860336;-0.333774
170417005001010;  32;5756.45; 3.984987;-0.728658
170417005001091;  32;6357.02; 3.591885;-0.616488
170417005001163;  32;5938.16; 4.066692;-0.428833
170417005001182;  32;5477.32; 4.152546;-0.210068
170417005001292;  32;5494.25; 4.162092; 0.195971
170417005001385;  32;6370.11; 3.922783;-0.328568
170417005501075;  32;5496.43; 4.034019;-0.718580
170417005501117;  32;5755.49; 3.766269;-0.259425
170417005501156;  32;6104.95; 4.073586; 0.088424
170417005501201;  32;5823.87; 3.544724; 0.208200
170417005501272;  32;5973.06; 4.009428;-0.612568
170417005501392;  32;5879.49; 3.704283;-0.505189
170417006501278;  32;5800.72; 3.894285;-1.080141
170417006501280;  32;5946.91; 3.982601; 0.044594
170417006501288;  32;6240.20; 4.118680; 0.002524
170417006501336;  32;6253.79; 3.744057;-0.453139
170417006501354;  32;6373.18; 3.884742;-0.891461
170418001601017;  32;6420.27; 3.847660;-0.599504
170418001601041;  32;6888.43; 3.839919;-0.679923
170418001601103;  32;6652.00; 3.575582;-0.667900
170418001601105;  32;6336.18; 3.811738;-0.213537
170418001601109;  32;5999.70; 4.038707;-0.104813
170418001601142;  32;6217.09; 3.810159;-0.379385
170418001601230;  32;6246.61; 3.664191;-0.312633
170418002101085;  32;6177.43; 4.194574;-0.388137
170418002101087;  32;6057.20; 4.082067;-0.512778
170418002101097;  32;6530.93; 3.687427;-0.715866
170418002101279;  32;5690.12; 3.454516; 0.102658
170418002101306;  32;6637.88; 3.465404;-0.821896
170418002701072;  32;5699.26; 4.092742; 0.097259
170418002701210;  32;5719.99; 4.159364; 0.185828
170418002701232;  32;5864.88; 3.933369; 0.268258
170418003201165;  32;6428.48; 3.976861;-0.283623
170418003201175;  32;5473.45; 3.967781;-0.538768
170418003201241;  32;5817.68; 4.080895;-0.065383
170418003201302;  32;5994.74; 3.878355;-0.494741
170418003201363;  32;5813.83; 4.123374; 0.291063
170418003201384;  32;5724.23; 4.044774; 0.206878
170418003701025;  32;5642.59; 4.121414;-1.226265
170418003701198;  32;5864.01; 3.820453;-0.538667
170418003701220;  32;6353.79; 3.847215;-0.369895
170418004201357;  32;5626.49; 3.739561;-0.193228
170418004701006;  32;5704.88; 3.984395;-0.280278
170418004701031;  32;6082.45; 3.868194;-0.535294
170418004701041;  32;5647.21; 4.181126;-0.421756
170418004701149;  32;5598.03; 4.125443;-0.473446
170418005201129;  32;5867.68; 4.165252;-0.580321
170418005201191;  32;5112.57; 3.320516;-0.291998
170418005201279;  32;6093.63; 3.990015;-0.436455
170418005201306;  32;6031.50; 4.022457;-0.144454
170418005201310;  32;6079.80; 4.074781;-0.089482
170418005201333;  32;5896.67; 4.104745;-0.385606
170418005201363;  32;6591.65; 3.980949;-0.900221
170418005201365;  32;6171.72; 3.744351;-0.630810
170418005701079;  32;5926.87; 3.493306;-0.306587
170418005701152;  32;6417.41; 4.054733;-0.592042
170418005701321;  32;6423.88; 3.765494;-0.482181
170418005701324;  32;6000.07; 3.779838;-0.321983
170418005701389;  32;6182.38; 3.583082;-0.432063
170506002401197;  32;5917.81; 3.389698;-0.331135
170506002401211;  32;6037.06; 3.404318;-1.021335
170506002401370;  32;6561.01; 3.816842;-0.643374
170506002901051;  32;5574.14; 4.203575;-0.406374
170506002901184;  32;5607.86; 4.041759; 0.312346
170506003401054;  32;6086.47; 4.154066;-0.061303
